10	-33.7415414335085
20	-33.5450153790912
30	-35.280611170475
40	-33.888681163073
50	-35.0426787137756
60	-35.1287476408609
70	-34.8684633078372
80	-35.6799088061574
90	-34.475840678418
100	-34.9967061067406
110	-34.0954974583093
120	-35.2192368223548
130	-34.7218872700072
140	-34.6295703793613
150	-35.4455878072253
160	-34.544397917237
170	-35.8381361643658
180	-34.8756788111632
190	-35.0605208385314
200	-36.0272682698596
210	-34.5285282901594
220	-33.154166545043
230	-35.1712276972931
240	-35.4054499015491
250	-37.0119120704467
260	-35.952370121083
270	-35.1345887983886
280	-35.245352095539
290	-35.8559002850337
300	-34.9536310311995
310	-36.0230138588219
320	-34.453805677758
330	-35.5278214188476
340	-35.2274016128349
350	-35.4705469778943
360	-34.8820197404134
370	-34.9376525072062
380	-35.4342418526333
390	-34.4250116848974
400	-34.4298116302592
410	-35.2193321363478
420	-34.8907748686014
430	-36.2408897606234
440	-34.7048842609659
450	-34.4689769354129
460	-34.875322695863
470	-34.8662848442859
480	-34.6738961407102
490	-34.5777754470529
500	-34.8357616656728
510	-35.395282439707
520	-35.1716889007034
530	-34.6037394392384
540	-34.0532614786724
550	-34.7151700843671
560	-34.6565207618306
570	-35.784388605211
580	-34.4216341122784
590	-35.9073972164446
600	-36.2791812566799
610	-36.1043251962704
620	-35.4941254157046
630	-35.4007241817694
640	-33.4749589678404
650	-35.74
660	-34.5863794451561
670	-34.8537981081814
680	-34.1373828872623
690	-35.6845633304961
700	-34.4783575912208
710	-34.6788281076762
720	-35.3102262101524
730	-35.25
740	-34.45
750	-34.391089317665
760	-36.0092024723734
770	-35.4425904578119
780	-35.4378605050232
790	-35.0188753610664
800	-36.1218644503775
810	-35.183817048474
820	-35.2439596283694
830	-35.5502629750027
840	-35.8776894104638
850	-35.2456181681799
860	-34.8136225909278
870	-35.142868903271
880	-34.3256955425746
890	-35.170372812399
900	-34.7039834873255
910	-34.9305073244147
920	-35.8522093719543
930	-34.5784288024534
940	-34.65
950	-35.420350846558
960	-35.7471584401044
970	-34.3256070865553
980	-34.4044089584642
990	-33.6940831156405
1000	-34.7222008264181
1010	-35.4207223701179
1020	-34.9573066819956
1030	-35.1537670210825
1040	-33.5224429715307
1050	-34.8246847520935
1060	-35.3626765277805
1070	-34.8063242698011
1080	-35.2868382881726
1090	-36.4035305387089
1100	-35.4110542396715
1110	-33.6116204630111
1120	-35.2416602942592
1130	-34.4631938279289
1140	-35.5104121615157
1150	-34.030458177297
1160	-34.6001862396372
1170	-36.7524337060269
1180	-34.2666438896581
1190	-33.9408520793534
1200	-33.9111076820663
1210	-35.8853003104328
1220	-34.6346956604238
1230	-34.0807483835862
1240	-35.740582429425
1250	-35.7266372313331
1260	-34.4081768970032
1270	-36.1961248824489
1280	-34.1701580182195
1290	-33.9622227149526
1300	-35.3804829855057
1310	-34.23
1320	-36.4028272695534
1330	-35.3015856430579
1340	-34.5537324207228
1350	-35.7582432688906
1360	-36.5210200206621
1370	-34.2103104870422
1380	-35.8146830195556
1390	-34.2186453326624
1400	-34.0464606829781
1410	-35.2158210005746
